PeakID	Annotation
1-148092	promoter
1-122463	promoter
1-49972	promoter
1-142209	enhancer
1-63974	enhancer
1-140069	promoter
1-36078	enhancer
1-35724	promoter
1-86606	enhancer
1-139332	promoter
1-103707	promoter
1-141554	enhancer
1-89290	promoter
1-87298	promoter
1-135936	promoter
1-101011	promoter
1-82284	promoter
1-65188	promoter
1-112163	enhancer
1-134783	promoter
1-126720	promoter
1-145037	promoter
1-116100	promoter
1-51763	promoter
1-109568	enhancer
1-32053	promoter
1-46646	enhancer
1-48278	promoter
1-28671	promoter
1-129365	enhancer
1-50860	promoter
1-32832	promoter
1-125898	promoter
1-68804	promoter
1-134355	promoter
1-135713	promoter
1-23607	promoter
1-16592	promoter
1-137856	promoter
1-117589	enhancer
1-4697	enhancer
1-130314	promoter
1-92205	promoter
1-68179	enhancer
1-7052	promoter
1-20809	enhancer
1-133766	promoter
1-42251	enhancer
1-24610	enhancer
1-76999	enhancer
1-12276	enhancer
1-31316	enhancer
1-97577	enhancer
1-129406	promoter
1-28511	promoter
1-142	promoter
1-131685	enhancer
1-4161	promoter
1-27520	promoter
1-20723	promoter
1-141741	promoter
1-115561	promoter
1-119586	promoter
1-17569	promoter
1-142540	enhancer
1-69727	promoter
1-111366	promoter
1-72522	promoter
1-50354	promoter
1-49856	enhancer
1-94108	enhancer
1-40713	enhancer
1-91631	enhancer
1-2714	promoter
1-47112	promoter
1-20574	enhancer
1-126731	enhancer
1-32541	promoter
1-45442	promoter
1-66954	enhancer
1-94098	enhancer
1-41105	enhancer
1-115582	promoter
1-140789	promoter
1-53808	enhancer
1-20570	enhancer
1-56897	enhancer
1-131123	enhancer
1-101103	enhancer
1-90681	enhancer
1-86124	enhancer
1-110670	enhancer
1-19052	enhancer
1-132692	promoter
1-68077	enhancer
1-83715	enhancer
1-64846	promoter
1-96009	promoter
1-78406	enhancer
1-45555	promoter
1-41225	promoter
1-75834	enhancer
1-125140	enhancer
1-117310	enhancer
1-91031	enhancer
1-6547	promoter
1-125250	enhancer
1-8582	promoter
1-77810	promoter
1-131020	enhancer
1-80436	promoter
1-120091	enhancer
1-138202	promoter
1-69348	promoter
1-113723	enhancer
1-36406	promoter
1-81535	enhancer
1-11875	enhancer
1-13679	enhancer
1-91003	promoter
1-65843	promoter
1-42152	promoter
1-2215	enhancer
1-38411	promoter
1-103516	promoter
1-96614	enhancer
1-49626	enhancer
1-41617	promoter
1-40483	promoter
1-132465	promoter
1-89492	enhancer
1-141143	promoter
1-126072	enhancer
1-62601	promoter
1-67886	promoter
1-68089	enhancer
1-113270	promoter
1-107921	promoter
1-57848	enhancer
1-69740	promoter
1-8441	enhancer
1-68897	promoter
1-42434	promoter
1-137088	promoter
1-112239	promoter
1-11733	promoter
1-119164	promoter
1-60866	enhancer
1-88073	promoter
1-94717	enhancer
1-121547	enhancer
1-50585	promoter
1-103095	enhancer
1-36962	enhancer
1-84039	enhancer
1-83059	promoter
1-45359	promoter
1-21820	promoter
1-91290	promoter
1-8059	enhancer
1-12129	promoter
1-64122	promoter
1-130334	enhancer
1-127861	enhancer
1-101010	promoter
1-119769	promoter
1-41919	enhancer
1-27102	enhancer
1-13280	promoter
1-78410	enhancer
1-46180	enhancer
1-59934	promoter
1-49429	promoter
1-58930	enhancer
1-54624	promoter
1-138285	promoter
1-55488	enhancer
1-115482	enhancer
1-4463	promoter
1-95398	enhancer
1-104319	promoter
1-34725	enhancer
1-137982	enhancer
1-120137	promoter
1-9419	promoter
1-46381	promoter
1-14669	enhancer
1-141987	enhancer
1-145092	promoter
1-47262	enhancer
1-132819	enhancer
1-4356	promoter
1-116207	enhancer
1-37672	enhancer
1-86738	promoter
1-128680	enhancer
1-93143	promoter
1-109883	enhancer
1-121473	enhancer
1-140949	enhancer
1-110510	promoter
1-50467	promoter
1-109804	promoter
1-2509	enhancer
1-132749	promoter
1-39928	enhancer
1-51451	promoter
1-88410	promoter
1-117437	promoter
1-20873	enhancer
1-130772	promoter
1-115725	enhancer
1-82915	promoter
1-78224	promoter
1-47061	enhancer
1-63169	promoter
1-118423	enhancer
1-86624	promoter
1-50390	enhancer
1-124747	promoter
1-4526	promoter
1-77582	enhancer
1-84254	promoter
1-58454	enhancer
1-1869	promoter
1-72136	promoter
1-80366	promoter
1-21605	enhancer
1-46856	promoter
1-110070	promoter
1-50413	enhancer
1-133530	promoter
1-123140	promoter
1-104179	promoter
1-30400	promoter
1-144060	promoter
1-139192	enhancer
1-120721	enhancer
1-84786	promoter
1-48898	promoter
1-19231	enhancer
1-66998	enhancer
1-14346	promoter
1-83024	promoter
1-101850	promoter
1-120457	enhancer
1-32507	promoter
1-70150	promoter
1-47078	promoter
1-9119	promoter
1-52702	promoter
1-10228	enhancer
1-146025	enhancer
1-112237	enhancer
1-139366	enhancer
1-95099	enhancer
1-76540	enhancer
1-57409	enhancer
1-52737	enhancer
1-118374	enhancer
1-75889	promoter
1-82934	enhancer
1-146904	promoter
1-46586	promoter
1-107245	promoter
1-51229	enhancer
1-139981	enhancer
1-66897	enhancer
1-106912	promoter
1-113790	enhancer
1-71002	promoter
1-100883	enhancer
1-86368	promoter
1-32706	enhancer
1-114885	enhancer
1-94479	promoter
1-42416	promoter
1-106095	promoter
1-79863	promoter
1-89941	promoter
1-126877	promoter
1-96444	promoter
1-105934	enhancer
1-121031	promoter
1-1383	enhancer
1-23400	promoter
1-74145	enhancer
1-2201	promoter
1-43024	promoter
1-50714	promoter
1-83095	enhancer
1-148979	promoter
1-61296	promoter
1-36290	enhancer
1-99756	promoter
1-39973	enhancer
1-72602	promoter
1-49901	enhancer
1-113004	enhancer
1-25009	promoter
1-39884	promoter
1-90161	promoter
1-127184	promoter
1-6430	enhancer
1-8025	promoter
1-47515	enhancer
1-66958	promoter
1-120023	enhancer
1-38423	promoter
1-1489	promoter
1-41962	promoter
1-80417	enhancer
1-97360	promoter
1-104987	promoter
1-145169	promoter
1-7271	enhancer
1-109209	promoter
1-147139	promoter
1-40869	promoter
1-75944	promoter
1-57849	enhancer
1-140908	promoter
1-97803	promoter
1-111879	enhancer
1-35183	promoter
1-141547	promoter
1-87414	promoter
1-67644	promoter
1-16150	promoter
1-35772	promoter
1-41263	promoter
1-36219	enhancer
1-21923	enhancer
1-148508	enhancer
1-95504	enhancer
1-108628	promoter
1-1939	enhancer
1-68251	enhancer
1-114770	promoter
1-25409	promoter
1-78904	promoter
1-148367	enhancer
1-106396	promoter
1-78538	enhancer
1-72590	enhancer
1-55303	promoter
1-82886	enhancer
1-55729	promoter
1-30821	enhancer
1-59741	promoter
1-71690	promoter
1-72792	promoter
1-122077	promoter
1-110461	enhancer
1-129958	promoter
1-114810	promoter
1-98857	enhancer
1-137068	promoter
1-148176	promoter
1-124783	promoter
1-116668	enhancer
1-31428	promoter
1-38043	promoter
1-22550	promoter
1-47063	promoter
1-43267	promoter
1-49252	promoter
1-108407	promoter
1-112257	promoter
1-74639	enhancer
1-138542	enhancer
1-55202	promoter
1-86567	promoter
1-102198	enhancer
1-110051	enhancer
1-77224	promoter
1-7102	enhancer
1-112912	promoter
1-149225	enhancer
1-81414	promoter
1-95901	enhancer
1-73322	promoter
1-122757	promoter
1-81880	enhancer
1-10436	enhancer
1-68031	enhancer
1-37176	promoter
1-99556	enhancer
1-83664	promoter
1-20907	enhancer
1-98802	enhancer
1-4792	promoter
1-7768	promoter
1-141503	promoter
1-25644	promoter
1-110320	enhancer
1-4179	enhancer
1-137767	promoter
1-74082	promoter
1-141364	promoter
1-77252	enhancer
1-142295	enhancer
1-58463	enhancer
1-5075	promoter
1-9049	enhancer
1-110276	promoter
1-51028	enhancer
1-63488	promoter
1-123340	enhancer
1-39285	promoter
1-23849	promoter
1-146390	enhancer
1-114789	promoter
1-145370	promoter
1-136575	enhancer
1-116767	enhancer
1-96192	promoter
1-65268	promoter
1-28118	promoter
1-23092	enhancer
1-59351	promoter
1-92914	promoter
1-57714	promoter
1-67504	enhancer
1-69823	enhancer
1-41861	promoter
1-121753	enhancer
1-143068	enhancer
1-38983	promoter
1-16926	promoter
1-78311	promoter
1-85429	promoter
1-13007	promoter
1-97185	promoter
1-33937	promoter
1-128043	enhancer
1-131890	promoter
1-117507	enhancer
1-54949	enhancer
1-116186	enhancer
1-146202	promoter
1-19898	promoter
1-13468	promoter
1-9443	enhancer
1-110704	promoter
1-19496	promoter
1-32906	promoter
1-18029	promoter
1-53013	promoter
1-35509	enhancer
1-111293	promoter
1-124708	promoter
1-134547	enhancer
1-31158	enhancer
1-92393	enhancer
1-25415	promoter
1-30827	promoter
1-29869	enhancer
1-91095	promoter
1-101888	promoter
1-94454	promoter
1-50518	enhancer
1-7081	enhancer
1-12640	enhancer
1-91923	enhancer
1-147627	promoter
1-50739	enhancer
1-145712	enhancer
1-53606	promoter
1-148442	promoter
1-119814	promoter
1-3629	enhancer
1-14534	promoter
1-42441	enhancer
1-66537	enhancer
1-88886	enhancer
1-90730	enhancer
1-65191	promoter
1-10339	promoter
1-97760	enhancer
1-130952	enhancer
1-87648	enhancer
1-62840	enhancer
1-30755	promoter
1-95789	promoter
1-72836	enhancer
1-20317	enhancer
1-77872	promoter
1-81893	promoter
1-9404	promoter
1-122928	promoter
1-36154	enhancer
1-59818	promoter
1-62861	enhancer
1-134743	promoter
1-98720	promoter
1-83128	promoter
1-72755	promoter
1-83258	enhancer
1-129149	promoter
1-59417	promoter
1-74628	enhancer
1-130432	promoter
1-135262	promoter
1-50583	enhancer
1-50628	promoter
1-52814	promoter
1-73624	promoter
1-26274	enhancer
1-77221	promoter
1-138576	promoter
1-108708	enhancer
1-66859	promoter
1-118524	enhancer
1-15910	enhancer
1-83625	promoter
1-102604	enhancer
1-8816	promoter
1-115238	enhancer
1-25824	promoter
1-110078	enhancer
1-141977	enhancer
1-59249	enhancer
1-99829	promoter
1-116092	enhancer
1-83202	enhancer
1-85820	enhancer
1-127784	enhancer
1-87853	enhancer
1-83793	enhancer
1-64939	enhancer
1-74456	promoter
1-105418	enhancer
1-149829	promoter
1-51762	promoter
1-129588	enhancer
1-18371	enhancer
1-51253	promoter
1-112622	promoter
1-139631	promoter
1-130031	enhancer
1-58583	promoter
1-112289	enhancer
1-14302	enhancer
1-28203	promoter
1-118319	enhancer
1-86953	promoter
1-9013	promoter
1-77992	promoter
1-17851	enhancer
1-102721	promoter
1-141733	enhancer
1-60198	promoter
1-46927	enhancer
1-617	enhancer
1-105622	enhancer
1-114846	promoter
1-118992	promoter
1-1605	enhancer
1-82664	enhancer
1-105692	enhancer
1-101168	enhancer
1-18861	promoter
1-103609	enhancer
1-146297	promoter
1-63913	promoter
1-140890	promoter
1-59453	enhancer
1-33572	enhancer
1-137061	promoter
1-104110	promoter
1-82480	promoter
1-25046	promoter
1-59690	promoter
1-56080	promoter
1-87174	enhancer
1-8911	promoter
1-1214	enhancer
1-109424	enhancer
1-5139	enhancer
1-93724	promoter
1-67479	enhancer
1-87089	promoter
1-110994	promoter
1-102254	enhancer
1-91412	enhancer
1-131035	promoter
1-15972	promoter
1-64492	enhancer
1-12638	promoter
1-114537	promoter
1-99106	promoter
1-125131	enhancer
1-84143	enhancer
1-100939	promoter
1-29392	enhancer
1-5396	enhancer
1-13546	enhancer
1-11148	enhancer
1-24300	promoter
1-107487	enhancer
1-47437	enhancer
1-45182	promoter
1-136753	promoter
1-110415	promoter
1-104983	promoter
1-31524	promoter
1-73632	promoter
1-111289	enhancer
1-129757	promoter
1-50567	enhancer
1-28182	promoter
1-34656	enhancer
1-110545	enhancer
1-90274	enhancer
1-45479	enhancer
1-134413	promoter
1-89821	promoter
1-92596	enhancer
1-31547	promoter
1-5534	enhancer
1-73122	enhancer
1-92792	enhancer
1-30439	promoter
1-148610	promoter
1-64937	enhancer
1-12680	enhancer
1-26575	enhancer
1-119065	promoter
1-12547	enhancer
1-26014	promoter
1-93400	enhancer
1-4347	promoter
1-102739	promoter
1-13386	enhancer
1-11761	promoter
1-79805	enhancer
1-7182	promoter
1-70064	promoter
1-116128	enhancer
1-27043	enhancer
1-85040	promoter
1-76880	promoter
1-84302	enhancer
1-78684	promoter
1-23062	promoter
1-65851	promoter
1-36471	enhancer
1-113898	enhancer
1-68720	promoter
1-129363	enhancer
1-60150	enhancer
1-68680	promoter
1-22318	promoter
1-51114	enhancer
1-32682	enhancer
1-95551	promoter
1-81499	enhancer
1-72071	promoter
1-6756	enhancer
1-128942	enhancer
1-78739	promoter
1-77413	promoter
1-49143	enhancer
1-143796	promoter
1-116940	promoter
1-57108	promoter
1-14140	promoter
1-73692	enhancer
1-128466	enhancer
1-83003	promoter
1-3984	enhancer
1-139473	promoter
1-138845	promoter
1-71954	enhancer
1-44385	promoter
1-114343	enhancer
1-19798	enhancer
1-144939	promoter
1-85453	enhancer
1-137310	promoter
1-62779	promoter
1-130518	promoter
1-103515	promoter
1-140269	enhancer
1-126874	enhancer
1-24685	promoter
1-51710	enhancer
1-74069	promoter
1-93295	enhancer
1-67187	promoter
1-57851	promoter
1-79139	promoter
1-65505	enhancer
1-87039	enhancer
1-59854	promoter
1-138527	enhancer
1-41624	enhancer
1-75677	promoter
1-69590	enhancer
1-104980	promoter
1-94505	promoter
1-11	promoter
1-48981	promoter
1-135749	enhancer
1-132239	promoter
1-77193	promoter
1-12616	promoter
1-368	promoter
1-17881	enhancer
1-105876	promoter
1-33016	promoter
1-47310	promoter
1-122097	promoter
1-82727	promoter
1-25616	promoter
1-81977	promoter
1-63195	promoter
1-23384	promoter
1-44972	enhancer
1-133694	enhancer
1-126925	enhancer
1-54057	promoter
1-23882	enhancer
1-18111	promoter
1-141845	enhancer
1-71755	promoter
1-61051	enhancer
1-150283	promoter
1-69854	promoter
1-61057	enhancer
1-69401	promoter
1-58451	promoter
1-61671	enhancer
1-29632	promoter
1-145159	enhancer
1-128359	enhancer
1-115681	promoter
1-142447	enhancer
1-74924	promoter
1-48848	enhancer
1-105291	promoter
1-115934	enhancer
1-84975	enhancer
1-120729	enhancer
1-32419	enhancer
1-57588	enhancer
1-104967	promoter
1-24586	promoter
1-105710	enhancer
1-54460	promoter
1-143692	enhancer
1-5937	enhancer
1-59271	promoter
1-19104	promoter
1-147825	promoter
1-71738	enhancer
1-14388	promoter
1-18357	promoter
1-15142	enhancer
1-4765	enhancer
1-46662	promoter
1-21548	promoter
1-83622	promoter
1-106646	enhancer
1-61294	promoter
1-8216	promoter
1-13956	promoter
1-3509	promoter
1-12421	promoter
1-130343	promoter
1-8838	promoter
1-101365	enhancer
1-129386	enhancer
1-50427	enhancer
1-83535	promoter
1-280	enhancer
1-95096	promoter
1-145858	promoter
1-41166	promoter
1-3294	enhancer
1-124866	enhancer
1-39524	promoter
1-77378	enhancer
1-96579	promoter
1-14011	promoter
1-63308	promoter
1-63268	enhancer
1-100769	enhancer
1-44804	enhancer
1-23030	enhancer
1-117723	enhancer
1-2787	enhancer
1-126773	promoter
1-29553	enhancer
1-86334	promoter
1-46059	enhancer
1-89131	enhancer
1-13700	promoter
1-4396	promoter
1-83126	promoter
1-53438	promoter
1-8653	promoter
1-7479	promoter
1-62618	promoter
1-20565	enhancer
1-50713	promoter
1-80853	enhancer
1-47860	promoter
1-103319	enhancer
1-63791	promoter
1-123693	enhancer
1-90964	promoter
1-125451	promoter
1-93318	enhancer
1-76994	enhancer
1-101425	promoter
1-60584	enhancer
1-53778	enhancer
1-79058	promoter
1-72603	promoter
1-62797	enhancer
1-93898	promoter
1-94891	enhancer
1-10295	enhancer
1-40360	enhancer
1-120204	enhancer
1-47856	promoter
1-27783	enhancer
1-102732	promoter
1-24303	enhancer
1-143525	enhancer
1-92423	enhancer
1-56404	enhancer
1-106079	enhancer
1-133925	promoter
1-125134	enhancer
1-10939	enhancer
1-58190	enhancer
1-92862	enhancer
1-41032	promoter
1-87517	promoter
1-142029	promoter
1-135532	promoter
1-14976	promoter
1-114466	promoter
1-33622	promoter
1-13769	promoter
1-83308	promoter
1-119583	promoter
1-54243	enhancer
1-92673	enhancer
1-58403	promoter
1-127111	promoter
1-55274	enhancer
1-98885	promoter
1-40787	promoter
1-110682	enhancer
1-76222	enhancer
1-34941	promoter
1-96524	enhancer
1-122223	promoter
1-134551	enhancer
1-62266	enhancer
1-50987	promoter
1-137556	promoter
1-115886	enhancer
1-60809	promoter
1-5346	promoter
1-1656	promoter
1-110879	promoter
1-46147	promoter
1-48195	promoter
1-129204	enhancer
1-93991	enhancer
1-67683	enhancer
1-133075	promoter
1-115282	promoter
1-131753	enhancer
1-103147	enhancer
1-49419	enhancer
1-55923	enhancer
1-55498	promoter
1-45005	enhancer
1-61543	enhancer
1-54504	promoter
1-28886	enhancer
1-98655	enhancer
1-2249	promoter
1-29390	enhancer
1-98615	promoter
1-78942	enhancer
1-131489	promoter
1-101667	enhancer
1-90502	enhancer
1-59148	promoter
1-67881	enhancer
1-129578	enhancer
1-147810	promoter
1-36484	enhancer
1-49153	enhancer
1-32947	promoter
1-47473	promoter
1-4678	promoter
1-83541	promoter
1-42687	promoter
1-57000	promoter
1-57261	promoter
1-124394	promoter
1-10693	enhancer
1-53263	promoter
1-84293	enhancer
1-122255	promoter
1-137012	enhancer
1-136105	enhancer
1-77080	enhancer
1-51112	enhancer
1-139688	promoter
1-99429	promoter
1-25096	promoter
1-46330	promoter
1-83963	promoter
1-100716	enhancer
1-136490	promoter
1-1513	enhancer
1-20966	enhancer
1-103678	enhancer
1-81208	promoter
1-8127	enhancer
1-27968	promoter
1-55826	promoter
1-94828	promoter
1-93249	promoter
1-72846	promoter
1-116588	enhancer
1-37670	enhancer
1-138993	enhancer
1-22686	promoter
1-107217	promoter
1-72272	promoter
1-91627	promoter
1-96860	promoter
1-95218	enhancer
1-58336	promoter
1-142590	promoter
1-51449	promoter
1-23498	promoter
1-122898	promoter
1-125928	promoter
1-143873	promoter
1-25658	enhancer
1-4446	promoter
1-137387	enhancer
1-109952	enhancer
1-46869	promoter
1-7319	promoter
1-97887	enhancer
1-149474	enhancer
1-25881	promoter
1-106729	promoter
1-53903	promoter
1-6616	promoter
1-121360	promoter
1-122517	promoter
1-22204	enhancer
1-76319	enhancer
1-25667	promoter
1-16904	enhancer
1-11953	promoter
1-39912	enhancer
1-107967	promoter
1-86752	enhancer
1-93590	enhancer
1-97977	enhancer
1-70288	promoter
1-41572	promoter
1-51017	promoter
1-107352	promoter
1-63514	enhancer
1-55123	enhancer
1-46928	enhancer
1-80901	promoter
1-44667	enhancer
1-145368	enhancer
1-27886	promoter
1-44805	enhancer
1-114841	enhancer
1-120040	promoter
1-153	enhancer
1-8141	promoter
1-98224	promoter
1-106954	enhancer
1-1032	enhancer
1-135770	promoter
1-142620	promoter
1-89640	promoter
1-77046	enhancer
1-72598	enhancer
1-59683	promoter
1-128559	promoter
1-139920	promoter
1-35019	enhancer
1-72520	promoter
1-23116	promoter
1-4953	promoter
1-94877	promoter
1-83361	enhancer
1-88992	enhancer
1-62384	enhancer
1-148088	enhancer
1-113779	promoter
1-132501	enhancer
1-90640	promoter
1-60518	enhancer
1-33272	promoter
1-69207	promoter
1-14907	enhancer
1-27491	promoter
1-12159	enhancer
1-74950	enhancer
1-103093	enhancer
1-52067	enhancer
1-94302	enhancer
1-84259	enhancer
1-142764	promoter
1-121767	promoter
1-34346	promoter
1-145575	promoter
1-54671	enhancer
1-5023	enhancer
1-123997	promoter
1-62442	promoter
1-8642	promoter
1-2839	enhancer
1-53064	promoter
1-108059	enhancer
1-63108	promoter
1-75949	enhancer
1-134024	promoter
1-46620	promoter
1-16409	promoter
1-2231	promoter
1-96190	enhancer
1-4951	promoter
1-52914	enhancer
1-36362	promoter
1-67321	enhancer
1-141649	promoter
1-8608	enhancer
1-62843	enhancer
1-102574	promoter
1-109378	enhancer
1-34549	promoter
1-96797	promoter
1-40290	enhancer
1-66860	promoter
1-469	promoter
1-118047	enhancer
1-53562	promoter
1-7769	promoter
1-101453	promoter
1-98535	enhancer
1-106380	promoter
1-53486	enhancer
1-125611	enhancer
1-104057	enhancer
1-40857	enhancer
1-74231	enhancer
1-40170	promoter
1-94974	enhancer
1-147079	promoter
1-118259	enhancer
1-111504	promoter
1-43497	promoter
1-23593	promoter
1-11281	promoter
1-148764	promoter
1-96947	promoter
1-47608	enhancer
1-116803	enhancer
1-125377	enhancer
1-86715	promoter
1-134659	enhancer
1-152	enhancer
1-5480	enhancer
1-116643	promoter
1-91540	promoter
1-57215	promoter
1-26934	promoter
1-75435	promoter
1-66181	enhancer
1-1671	enhancer
1-117486	promoter
1-90520	enhancer
1-36286	promoter
1-104397	enhancer
1-134206	promoter
1-60158	promoter
1-108546	promoter
1-147356	enhancer
1-81660	promoter
1-150034	enhancer
1-66576	promoter
1-121998	promoter
1-752	enhancer
1-59044	promoter
1-3814	enhancer
1-120662	enhancer
1-24864	enhancer
1-84261	enhancer
1-54769	promoter
1-92864	enhancer
1-149585	enhancer
1-106104	promoter
1-56611	promoter
1-143138	enhancer
1-146748	promoter
1-16869	promoter
1-121202	enhancer
1-106093	promoter
1-10112	promoter
1-73656	enhancer
1-9563	enhancer
1-29899	promoter
1-19022	promoter
1-61078	enhancer
1-89112	promoter
1-87737	promoter
1-111024	enhancer
1-26281	enhancer
1-55883	promoter
1-85263	promoter
1-103972	promoter
1-90666	enhancer
1-16817	enhancer
1-74475	enhancer
1-72815	promoter
1-132563	enhancer
1-44465	enhancer
1-146428	enhancer
1-44715	promoter
1-8684	promoter
1-57016	promoter
1-22582	enhancer
1-62983	enhancer
1-122848	promoter
1-76652	enhancer
1-148364	enhancer
1-4152	enhancer
1-39408	enhancer
1-127881	promoter
1-4433	promoter
1-8613	enhancer
1-135353	enhancer
1-123907	enhancer
1-77116	promoter
1-12873	enhancer
1-5525	promoter
1-52822	promoter
1-87930	enhancer
1-18006	promoter
1-147123	promoter
1-18788	enhancer
1-100470	promoter
1-71151	enhancer
1-139975	promoter
1-145806	promoter
1-115372	enhancer
1-31877	promoter
1-47330	enhancer
1-36232	enhancer
1-117519	enhancer
1-9383	promoter
1-145991	enhancer
1-130150	enhancer
1-127505	enhancer
1-84677	enhancer
1-8393	enhancer
1-42592	promoter
1-16935	enhancer
1-44739	promoter
1-55483	enhancer
1-84573	promoter
1-86020	promoter
1-80960	promoter
1-50289	enhancer
1-124540	enhancer
1-25688	promoter
1-93609	enhancer
1-77166	enhancer
1-114813	promoter
1-69438	promoter
1-7153	enhancer
1-22361	promoter
1-103475	enhancer
1-8077	enhancer
1-76269	enhancer
1-84887	promoter
1-133293	promoter
1-9732	promoter
1-122858	promoter
1-96003	promoter
1-90651	enhancer
1-45478	enhancer
1-85560	promoter
1-89606	enhancer
1-84659	promoter
1-112503	enhancer
1-100304	enhancer
1-119010	promoter
1-113681	enhancer
1-94481	promoter
1-103953	enhancer
1-58144	promoter
1-104809	promoter
1-118925	promoter
1-52463	enhancer
1-45901	promoter
1-105383	promoter
1-17750	promoter
1-7841	promoter
1-51215	promoter
1-137260	enhancer
1-77663	promoter
1-64852	enhancer
1-14524	enhancer
1-98745	promoter
1-77140	enhancer
1-88839	enhancer
1-45757	enhancer
1-30433	promoter
1-104797	promoter
1-2461	promoter
1-69416	enhancer
1-107435	enhancer
1-50440	promoter
1-130867	promoter
1-148504	promoter
1-36205	enhancer
1-15466	enhancer
1-133678	enhancer
1-20530	promoter
1-104925	promoter
1-50814	enhancer
1-100096	promoter
1-69208	promoter
1-141551	promoter
1-147484	promoter
1-8929	enhancer
1-119750	enhancer
1-128261	enhancer
1-63208	enhancer
1-101114	enhancer
1-51300	promoter
1-55688	promoter
1-122404	promoter
1-109	promoter
1-140465	promoter
1-74284	enhancer
1-40673	promoter
1-57853	promoter
1-84894	enhancer
1-46375	enhancer
1-48852	promoter
1-145969	promoter
1-40811	enhancer
1-54413	promoter
1-64817	promoter
1-113330	promoter
1-88036	enhancer
1-53825	promoter
1-148967	promoter
1-16543	enhancer
1-147682	promoter
1-124787	promoter
1-104331	enhancer
1-19869	promoter
1-129546	promoter
1-46216	promoter
1-106527	promoter
1-147878	promoter
1-55	promoter
1-143	promoter
1-92138	promoter
1-60732	promoter
1-22088	promoter
1-112067	enhancer
1-136102	promoter
1-25709	promoter
1-143010	promoter
1-44190	enhancer
1-61084	enhancer
1-15518	enhancer
1-55253	promoter
1-12516	enhancer
1-123059	enhancer
1-62443	promoter
1-85543	promoter
1-133209	enhancer
1-75558	promoter
1-11705	promoter
1-7119	enhancer
1-129705	promoter
1-127809	promoter
1-61789	enhancer
1-66940	promoter
1-102401	enhancer
1-73364	promoter
1-90850	enhancer
1-93930	enhancer
1-18489	enhancer
1-10512	promoter
1-68553	promoter
1-88548	enhancer
1-803	enhancer
1-102697	enhancer
1-64559	enhancer
1-32539	promoter
1-104248	enhancer
1-134716	enhancer
1-93663	enhancer
1-83065	enhancer
1-135031	promoter
1-110099	enhancer
1-9800	promoter
1-129662	enhancer
1-105266	enhancer
1-90678	enhancer
1-143142	promoter
1-85945	promoter
1-34613	promoter
1-101557	enhancer
1-1132	enhancer
1-24092	enhancer
1-114597	promoter
1-71136	enhancer
1-22821	promoter
1-88459	enhancer
1-96443	promoter
1-114724	promoter
1-90351	enhancer
1-141878	enhancer
1-103301	promoter
1-122391	enhancer
1-129886	promoter
1-10828	promoter
1-78501	enhancer
1-95090	enhancer
1-42519	promoter
1-19660	promoter
1-53129	promoter
1-25149	promoter
1-17673	promoter
1-59970	promoter
1-59064	promoter
1-62578	enhancer
1-117008	enhancer
1-58386	promoter
1-44731	promoter
1-137319	enhancer
1-107303	enhancer
1-79120	enhancer
1-118292	enhancer
1-50854	enhancer
1-45688	enhancer
1-103088	enhancer
1-105746	promoter
1-88032	promoter
1-70801	enhancer
1-139973	promoter
1-62033	promoter
1-60969	promoter
1-108755	promoter
1-134599	promoter
1-142951	promoter
1-149454	promoter
1-114058	enhancer
1-114895	enhancer
1-107555	promoter
1-72890	promoter
1-27531	enhancer
1-85579	enhancer
1-25325	promoter
1-145384	enhancer
1-54180	promoter
1-12836	promoter
1-46591	enhancer
1-133263	enhancer
1-29625	enhancer
1-137135	enhancer
1-74937	enhancer
1-142656	promoter
1-70957	promoter
1-48173	enhancer
1-63746	promoter
1-18059	promoter
1-136350	enhancer
1-4907	enhancer
1-119644	promoter
1-22332	promoter
1-39001	promoter
1-60268	promoter
1-148366	enhancer
1-112427	enhancer
1-31466	promoter
1-90301	enhancer
1-93713	promoter
1-140193	enhancer
1-122154	enhancer
1-11525	enhancer
1-135780	promoter
1-91705	promoter
1-112077	promoter
1-27222	promoter
1-56203	promoter
1-124254	promoter
1-74083	promoter
1-126462	promoter
1-41546	promoter
1-124026	enhancer
1-93878	enhancer
1-58039	enhancer
1-8660	promoter
1-80190	enhancer
1-97834	promoter
1-122509	promoter
1-143355	enhancer
1-150330	promoter
1-51396	promoter
1-820	promoter
1-45100	enhancer
1-27985	promoter
1-88806	promoter
1-28266	enhancer
1-6642	enhancer
1-87735	enhancer
1-78292	enhancer
1-3743	promoter
1-89684	enhancer
1-148306	promoter
1-137384	enhancer
1-40348	enhancer
1-74843	enhancer
1-7273	enhancer
1-79935	promoter
1-77380	enhancer
1-14344	promoter
1-7700	enhancer
1-55925	enhancer
1-43342	enhancer
1-40830	promoter
1-111888	promoter
1-41633	enhancer
1-102524	promoter
1-129136	promoter
1-5313	enhancer
1-54013	promoter
1-126469	promoter
1-60323	promoter
1-29062	promoter
1-75897	enhancer
1-2688	enhancer
1-45372	enhancer
1-45505	promoter
1-144400	enhancer
1-39328	promoter
1-149750	enhancer
1-33252	promoter
1-7534	promoter
1-45559	enhancer
1-102737	promoter
1-86848	promoter
1-97908	promoter
1-72494	promoter
1-113560	enhancer
1-37282	enhancer
1-28202	promoter
1-66146	enhancer
1-33891	enhancer
1-131599	enhancer
1-30395	promoter
