"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",0.009867023,293.7709,385,1.310545,0.01293118,1.811264e-07,4.72046704197531e-06,148,92.98376,110,1.183002,0.009324405,0.7432432,0.001949969,0.0361086364824561
"GO:0071885","N-terminal protein N-methyltransferase activity",0.0003311441,9.859154,30,3.042858,0.001007624,1.863619e-07,4.82711620736196e-06,2,1.256537,2,1.591676,0.0001695346,1,0.394709,0.990126923926838
"GO:0046332","SMAD binding",0.01128515,335.9927,433,1.288718,0.01454338,1.898102e-07,4.88571119393939e-06,74,46.49188,66,1.419603,0.005594643,0.8918919,3.113146e-07,1.41330133462366e-05
"GO:0004532","exoribonuclease activity",0.002432691,72.42852,120,1.656806,0.004030497,1.909385e-07,4.88571119393939e-06,34,21.36113,29,1.357606,0.002458252,0.8529412,0.003719819,0.064102350277551
"GO:0034185","apolipoprotein binding",0.001479453,44.04776,82,1.861616,0.002754173,2.027435e-07,5.15091036666667e-06,16,10.0523,13,1.293237,0.001101975,0.8125,0.09918084,0.664669057904762
"GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity",0.0006102658,18.16944,44,2.421648,0.001477849,2.047904e-07,5.15091036666667e-06,13,8.167492,10,1.224366,0.0008476731,0.7692308,0.2262219,0.990126923926838
"GO:0070506","high-density lipoprotein particle receptor activity",0.0001938202,5.77061,22,3.812422,0.0007389245,2.049628e-07,5.15091036666667e-06,2,1.256537,1,0.7958379,8.476731e-05,0.5,0.8618282,1
"GO:0001011","transcription factor activity, sequence-specific DNA binding, RNA polymerase recruiting",0.0005689937,16.94065,42,2.479244,0.001410674,2.085816e-07,5.18018538352941e-06,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.990126923926838
"GO:0001087","transcription factor activity, TFIIB-class binding",0.0005689937,16.94065,42,2.479244,0.001410674,2.085816e-07,5.18018538352941e-06,1,0.6282686,1,1.591676,8.476731e-05,1,0.6282686,0.990126923926838
"GO:0003954","NADH dehydrogenase activity",0.001880399,55.98513,98,1.750465,0.003291573,2.317431e-07,5.72175069122807e-06,47,29.52863,32,1.083694,0.002712554,0.6808511,0.2787363,0.990126923926838
