"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0097718","disordered domain specific binding",0.00278392,59.60373,93,1.560305,0.004343765,3.66958e-05,0.000885312386285714,31,17.37631,24,1.381191,0.002280285,0.7741935,0.011442,0.148660634785276
"GO:0016941","natriuretic peptide receptor activity",0.0003236909,6.930223,20,2.88591,0.0009341429,3.863688e-05,0.000926555587909604,3,1.681579,3,1.784038,0.0002850356,1,0.1760894,0.836251965509519
"GO:0000400","four-way junction DNA binding",0.001525159,32.65366,58,1.776218,0.002709014,3.884423e-05,0.000926555587909604,16,8.968419,15,1.672536,0.001425178,0.9375,0.001281435,0.0244866830045249
"GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity",0.0006102658,13.06579,30,2.296072,0.001401214,4.115317e-05,0.000976116200786517,13,7.28684,9,1.235103,0.0008551069,0.6923077,0.2518124,1
"GO:0046965","retinoid X receptor binding",0.001775955,38.02321,65,1.709482,0.003035965,4.249235e-05,0.0010022497301676,16,8.968419,14,1.561033,0.001330166,0.875,0.0082695,0.117952125
"GO:0001103","RNA polymerase II repressing transcription factor binding",0.002760012,59.09186,92,1.556898,0.004297057,4.336786e-05,0.00101721724955556,29,16.25526,22,1.353408,0.002090261,0.7586207,0.02248804,0.253862312513369
"GO:0001047","core promoter binding",0.02144598,459.1584,545,1.186954,0.02545539,4.426334e-05,0.00103248520154696,167,93.60787,134,1.431504,0.01273159,0.8023952,3.543938e-11,2.41330745741935e-09
"GO:0001221","transcription cofactor binding",0.005107303,109.3474,153,1.399211,0.007146193,4.459866e-05,0.00103459089296703,36,20.17894,33,1.635368,0.003135392,0.9166667,3.374792e-06,0.000131929368740741
"GO:0005072","transforming growth factor beta receptor, cytoplasmic mediator activity",0.001225616,26.24043,49,1.867348,0.00228865,4.550853e-05,0.00104992903639344,10,5.605262,9,1.605634,0.0008551069,0.9,0.02703604,0.28971106822335
"GO:0071567","UFM1 hydrolase activity",1.778106e-05,0.3806926,5,13.13396,0.0002335357,4.857126e-05,0.0011144992376087,2,1.121052,2,1.784038,0.0001900238,1,0.3141765,1
"GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.005952972,127.4531,174,1.365208,0.008127043,4.995248e-05,0.00113999659762162,90,50.44736,62,1.229004,0.005890736,0.6888889,0.008572337,0.121859955602694
"GO:0060703","deoxyribonuclease inhibitor activity",9.125582e-06,0.1953787,4,20.47306,0.0001868286,5.19434e-05,0.00117905932688172,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0008568","microtubule-severing ATPase activity",0.0003319304,7.106631,20,2.814273,0.0009341429,5.419049e-05,0.00121710699068783,5,2.802631,4,1.42723,0.0003800475,0.8,0.2722147,1
"GO:0017112","Rab guanyl-nucleotide exchange factor activity",0.004345185,93.03041,133,1.42964,0.00621205,5.44001e-05,0.00121710699068783,50,28.02631,43,1.534273,0.004085511,0.86,5.938007e-06,0.000216122978913793
"GO:0008853","exodeoxyribonuclease III activity",4.360999e-05,0.9336898,7,7.497136,0.00032695,5.448442e-05,0.00121710699068783,4,2.242105,3,1.338029,0.0002850356,0.75,0.4082866,1
"GO:0016410","N-acyltransferase activity",0.007945255,170.1079,223,1.310933,0.01041569,5.61443e-05,0.00124758544526316,101,56.61314,68,1.201134,0.006460808,0.6732673,0.01350345,0.17018377880597
"GO:0031492","nucleosomal DNA binding",0.002710145,58.02421,90,1.551077,0.004203643,5.899086e-05,0.00130397597340314,46,25.7842,32,1.24107,0.00304038,0.6956522,0.0428957,0.404253672767857
"GO:0004168","dolichol kinase activity",3.452389e-06,0.07391565,3,40.5868,0.0001401214,6.367505e-05,0.00139333754693878,1,0.5605262,1,1.784038,9.501188e-05,1,0.5605262,1
"GO:0032451","demethylase activity",0.004128775,88.39707,127,1.436699,0.005931808,6.420992e-05,0.00139333754693878,38,21.29999,33,1.549296,0.003135392,0.8684211,4.992653e-05,0.00152578528624113
