id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0033180	proton-transporting V-type ATPase, V1 domain	0.000671654619743095	23	1.15774529619	0.269113464136619	0.432310785761638	66001	10	12	1.16822947839773	0.286011071628821	0.390015097675665	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0044613	nuclear pore central transport channel	0.00070360903529925	24	1.1532169827182	0.269788742128454	0.43281616384244	73570	6	7	1.20160746349481	0.358318686031839	0.468901224905351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0030667	secretory granule membrane	0.00991231182974322	304	1.03688316443394	0.270461414222506	0.433316017445938	116079	90	121	1.04271722038806	0.263072839238248	0.370090746876786	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0070761	pre-snoRNP complex	0.000267773092107597	10	1.26259557161276	0.273506421440411	0.437610274304658	13922	7	7	1.40187537407728	0.0939420946372806	0.16750447780793	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0060198	clathrin-sculpted vesicle	0.000423119143393253	15	1.19855999984105	0.276398525763825	0.441648776187203	26551	8	9	1.24611144362425	0.220722537210658	0.31531791030094	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0099523	presynaptic cytosol	0.0060433425817281	187	1.04615392292631	0.277730326777354	0.44318669166599	92806	50	51	1.37438762164439	6.93383246151795e-07	4.0787249773635e-06	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0042581	specific granule	0.00109641680932629	36	1.11008954140303	0.287701957056859	0.458489174592604	33086	10	14	1.00133955291234	0.627617459542277	0.739098087782858	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0070578	RISC-loading complex	0.000427460562452384	15	1.18638706113305	0.28899656558646	0.459941483691978	10440	8	8	1.40187537407728	0.0670027847197042	0.128851509076354	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005777	peroxisome	0.0111470255365801	340	1.03121949906813	0.291594130695552	0.462847826500876	55781	132	155	1.19385515727871	3.82886058239551e-05	0.000178779482446483	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0042579	microbody	0.0111470255365801	340	1.03121949906813	0.291594130695552	0.462847826500876	55781	132	155	1.19385515727871	3.82886058239551e-05	0.000178779482446483	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097450	astrocyte end-foot	0.00071460649113061	24	1.13546951891983	0.294311510357865	0.466544005851306	40152	9	12	1.05140653055796	0.533917852300923	0.655113929203587	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0060091	kinocilium	0.00123023668925307	40	1.09926528202431	0.29584039367225	0.467731847703161	74940	10	13	1.07836567236714	0.462845279903947	0.57915989143351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097732	9+2 non-motile cilium	0.00123023668925307	40	1.09926528202431	0.29584039367225	0.467731847703161	74940	10	13	1.07836567236714	0.462845279903947	0.57915989143351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0031074	nucleocytoplasmic transport complex	0.00107000418082735	35	1.10589467053056	0.298388739056642	0.471140114299962	49321	13	13	1.40187537407728	0.0123632201343333	0.033042013722049	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005838	proteasome regulatory particle	0.0011062112531772	36	1.10026075901492	0.305552596498314	0.481817497763439	16584	22	23	1.34092427085652	0.00431115659132105	0.0135784459569167	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
