id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0015129	lactate transmembrane transporter activity	0.00102658659083013	8	0.263466617087776	0.999999609360603	1	26920	3	5	0.841125224446366	0.854127456636909	0.98397113733928	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0099530	G protein-coupled receptor activity involved in regulation of postsynaptic membrane potential	0.00185613794942686	23	0.418937060638171	0.999999617079244	1	67412	3	7	0.600803731747404	0.976401515580718	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004866	endopeptidase inhibitor activity	0.0107300974667729	234	0.737298560365706	0.999999641859384	1	79046	79	201	0.55098584354281	1	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004869	cysteine-type endopeptidase inhibitor activity	0.00250537348719199	36	0.485804148273212	0.999999680560587	1	30465	16	50	0.448600119704728	0.999999998351464	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0150047	G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential	0.00151858940702943	16	0.356213858705581	0.999999788304067	1	56406	3	6	0.700937687038638	0.939638955879685	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0070696	transmembrane receptor protein serine/threonine kinase binding	0.00456096553501326	81	0.600425908361555	0.999999792846376	1	90080	20	24	1.16822947839773	0.139575688109827	0.288381832547557	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005539	glycosaminoglycan binding	0.0256578398968208	625	0.823552181447473	0.999999821503691	1	107111	163	237	0.964159012551038	0.828603962170475	0.970643936089872	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005104	fibroblast growth factor receptor binding	0.00352587929627226	57	0.546560963587852	0.999999846970687	1	119526	15	27	0.778819652265153	0.975078416812619	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0160041	neuropeptide activity	0.0030730610542884	47	0.517080148197988	0.999999855716771	1	148513	18	30	0.841125224446366	0.938702257285961	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004175	endopeptidase activity	0.0287721353670886	708	0.831940674937241	0.999999857663521	1	86056	264	443	0.835429116831605	0.999999967117232	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015106	bicarbonate transmembrane transporter activity	0.00326817486675899	51	0.527589429509222	0.999999877009645	1	29565	24	31	1.08532287025338	0.298143634526009	0.48637039113341	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005313	L-glutamate transmembrane transporter activity	0.0020241071279925	25	0.417578096060835	0.99999988390229	1	226852	11	15	1.02804194099	0.561488015415712	0.745997608110308	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004983	neuropeptide Y receptor activity	0.00127226316680947	11	0.292312189823078	0.999999905364348	1	98078	7	12	0.817760634878411	0.902201215862403	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	0.00440902342217905	76	0.582776970812763	0.999999909592576	1	36542	39	59	0.92666338286464	0.849287630807342	0.98397113733928	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016782	transferase activity, transferring sulphur-containing groups	0.00990998550296532	209	0.713024515726156	0.999999914173314	1	109101	49	80	0.858648666622332	0.980908785211899	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0031821	G protein-coupled serotonin receptor binding	0.00109198020690168	8	0.247688826706033	0.999999914537374	1	42711	5	5	1.40187537407728	0.184658862759495	0.332547227083039	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0098882	structural constituent of presynaptic active zone	0.00194617234809458	23	0.399556070886102	0.999999926608938	1	83088	9	9	1.40187537407728	0.047787815658335	0.13937549630479	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0035255	ionotropic glutamate receptor binding	0.00743077875391143	147	0.668827619941978	0.999999932084592	1	158881	51	55	1.29992080141711	9.11878095112528e-05	0.000758182512952433	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0033265	choline binding	0.00134761137652147	12	0.301056336729484	0.99999993351813	1	37176	2	6	0.467291791359092	0.991167667761265	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0071855	neuropeptide receptor binding	0.00368065160338262	59	0.541949096157386	0.99999993824247	1	59582	22	38	0.811612058676318	0.974748214849059	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005221	intracellularly cyclic nucleotide-activated monoatomic cation channel activity	0.00146747782832206	14	0.322543045812256	0.999999939003872	1	45944	7	11	0.892102510776448	0.818135173259095	0.962896533824345	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0043855	cyclic nucleotide-activated monoatomic ion channel activity	0.00146747782832206	14	0.322543045812256	0.999999939003872	1	45944	7	11	0.892102510776448	0.818135173259095	0.962896533824345	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015020	glucuronosyltransferase activity	0.00309651959905136	46	0.502244505030794	0.99999995015961	1	100319	15	33	0.637216079126035	0.99951929937563	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016247	channel regulator activity	0.0202973624201042	476	0.792863712674533	0.999999951787033	1	102494	149	183	1.14141765430336	0.0011083792585049	0.00709775786036369	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015280	ligand-gated sodium channel activity	0.00258373432596399	35	0.457985137686666	0.999999959792853	1	252571	12	17	0.98955908758396	0.644003586339462	0.817694208763529	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015269	calcium-activated potassium channel activity	0.00177494313926103	19	0.361909806768484	0.999999966601834	1	198868	8	12	0.934583582718184	0.758087999971017	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0140410	monoatomic cation:bicarbonate symporter activity	0.00178052345291856	19	0.360775550303515	0.999999970088413	1	30774	10	13	1.07836567236714	0.462845279903947	0.669275573044838	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005030	neurotrophin receptor activity	0.00120327449013197	9	0.252876804717704	0.999999971870392	1	250268	4	5	1.12150029926182	0.555806839761968	0.740836266056353	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0.00120671884374257	9	0.252155015097958	0.999999974029608	1	30699	6	8	1.05140653055796	0.585722951946411	0.763439144698799	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0051428	peptide hormone receptor binding	0.00285700841225787	40	0.473347042089974	0.999999975753121	1	110510	14	21	0.934583582718184	0.767506001350957	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015459	potassium channel regulator activity	0.00885840799073026	179	0.683169623657158	0.999999979766628	1	107744	54	69	1.09711985797352	0.125401100732889	0.273693805985489	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0141108	transporter regulator activity	0.0214719920051896	503	0.792003031045417	0.999999982193612	1	98339	159	198	1.12574840645599	0.00246238324667982	0.013797375691994	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005184	neuropeptide hormone activity	0.00276105678103574	37	0.453061941236699	0.99999998939149	1	88151	17	29	0.821789012390127	0.953373487521781	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0099106	ion channel regulator activity	0.0192750186655618	443	0.777034164729503	0.999999989794247	1	97785	140	173	1.13446562064057	0.0024740513858792	0.0138251868771895	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0004972	NMDA glutamate receptor activity	0.00131166908012085	10	0.25775489063214	0.999999990131694	1	561960	5	7	1.00133955291234	0.677111268231	0.845671371951739	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0045295	gamma-catenin binding	0.0030676892375267	43	0.473901723640093	0.999999991721559	1	103889	9	14	0.901205597621106	0.813015765367434	0.962364241209902	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016597	amino acid binding	0.0073045274623879	139	0.643359723987408	0.999999992313119	1	102213	53	71	1.04647034966332	0.318309622056471	0.51722178146607	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008391	arachidonate monooxygenase activity	0.00160333772950675	14	0.295212143828591	0.999999996659601	1	21628	10	50	0.280375074815455	0.999999999999993	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0008146	sulfotransferase activity	0.00885563823033695	173	0.660476594562844	0.999999998269762	1	119142	33	60	0.771031455742502	0.997698027172469	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0043395	heparan sulfate proteoglycan binding	0.00384617623138704	57	0.501045160109591	0.999999998618594	1	141733	18	25	1.00935026933564	0.570716960498472	0.757771006148003	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005272	sodium channel activity	0.00584767542151767	101	0.583941458581172	0.999999998914119	1	157287	38	55	0.968568440271573	0.702801532763333	0.869591279221248	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015368	calcium:monoatomic cation antiporter activity	0.00259956611471146	31	0.403173539989718	0.999999999103753	1	227755	10	12	1.16822947839773	0.286011071628821	0.467317614658185	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0016594	glycine binding	0.00195898433125847	19	0.327909375437599	0.999999999189885	1	280747	7	14	0.700937687038638	0.976031069694732	1	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0015277	kainate selective glutamate receptor activity	0.0019693309897139	19	0.326186573973696	0.999999999345852	1	439809	5	6	1.16822947839773	0.449402280945885	0.65396436366296	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0003828	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	0.00139239250600045	9	0.218530484006209	0.999999999677168	1	278888	4	6	0.934583582718184	0.768615957394132	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0050698	proteoglycan sulfotransferase activity	0.00612117877885461	105	0.579943159858403	0.999999999692271	1	126300	20	26	1.07836567236714	0.349729832246621	0.553448037900863	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0005215	transporter activity	0.101366019121754	2681	0.894201961718962	0.999999999749289	1	87789	899	1211	1.04069856424069	0.0111076281950513	0.0488356702306944	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
GO:0001586	Gi/o-coupled serotonin receptor activity	0.00133837065812216	8	0.202089977535206	0.99999999976972	1	192692	4	6	0.934583582718184	0.768615957394132	0.920909996598896	Mouse_AdrenalGland_idr.optimal_peak	mm10	MF	GO:MF
